51,30
-35,-9
67,29
54,-125
25,-4
-46,-40
16,-96
-72,-5
-87,-16
7,45
-48,41
27,-93
-5,-70
17,-93
-91,9
-8,-114
-24,-62
-14,-14
49,-76
-65,98
-68,18
-95,27
13,6
12,36
-102,-53
-46,-44
-84,76
90,72
-37,33
8,-13
-41,-124
100,-96
-98,65
86,-15
-57,54
-65,116
-39,-62
-86,-99
79,-28
-110,-64
60,-68
66,5
-111,-30
75,-56
-103,8
-119,35
102,-76
61,-10
-103,-100
22,-37
-32,43
70,-8
84,-79
90,-119
-9,6
-16,-29
32,13
105,113
69,15
94,-101
-85,-70
99,67
-23,-113
36,38
-97,-84
88,4
105,-55
-87,38
-88,-29
58,-23
11,-110
-94,-31
85,7
8,-12
77,23
-106,119
-70,-103
90,-112
32,93
53,50
-98,88
108,25
73,73
41,-35
-105,101
81,-95
126,19
-86,56
105,56
27,54
-70,73
49,-2
52,-34
114,73
-116,-105
-98,-20
36,127
70,20
-115,67
47,-32
-19,13
68,103
-35,104
-77,-12
103,-115
-100,63
19,6
-65,-69
56,76
31,-45
-11,79
72,127
-41,94
-88,-44
31,39
-57,-63
-123,109
120,-15
-98,4
-69,-100
-99,51
120,27
-88,6
50,39
-96,124
55,75
104,37
61,98
-68,-72
-72,-19
55,119
73,40
-24,25
79,-48
-111,-125
-81,123
-57,-72
115,59
-86,77
-36,26
-43,-89
82,-85
-88,-38
8,52
-30,-126
112,-88
115,115
126,125
-31,-35
-30,-43
43,30
-95,2
-21,17
-95,103
2,41
103,73
51,-58
8,-81
30,86
-97,-115
-93,-94
-21,-51
54,17
53,-14
28,108
66,127
21,26
-27,79
125,80
27,-111
108,-75
96,-38
-105,-73
-55,-73
-113,-43
-89,-57
63,59
-25,53
51,-54
-105,-125
41,-49
-28,-41
-17,-14
75,-76
-51,-33
-29,63
96,-46
103,121
72,117
-48,88
-123,23
-85,-99
-62,-78
-7,-1
-30,-104
-118,109
126,93
-99,48
84,-46
112,-52
85,26
-85,-60
-79,-49
-36,-53
44,101
109,106
-88,4
110,-1
80,97
-84,30
19,-90
-110,-99
120,-90
-68,118
98,-2
38,33
-25,-27
-22,74
-88,48
-121,53
-106,-98
-87,111
121,-45
-84,121
58,4
-71,3
-62,-97
-1,36
-126,-42
-116,123
21,121
96,114
-75,-120
118,-35
5,-111
40,-88
-77,109
-104,-42
-13,-43
-51,-5
10,50
31,-38
-52,-64
-43,90
-127,97
-105,94
116,-83
-80,-71
50,-16
44,-115
-29,32
68,-104
-61,19
-73,40
73,5
91,-109
-51,95
82,-43
0,115
-42,104
-90,116
-60,-66
38,-74
-107,1
79,9
22,-115
63,-117
38,67
120,-8
121,46
51,25
-96,7
80,116
59,-24
110,78
-102,126
67,32
-30,-63
-2,95
16,-113
-98,-76
-104,109
12,-12
-103,72
-90,-60
100,124
-61,26
89,-20
-117,110
8,-34
57,22
-125,-82
72,25
-22,15
-79,21
43,-38
111,-78
-51,12
104,76
-33,-33
8,-5
29,99
-18,83
-94,94
39,114
69,-56
6,-115
30,-87
-46,-96
24,48
95,-123
106,77
-52,-64
23,104
-22,-59
17,115
67,-38
24,74
-23,-103
105,43
-86,-59
-89,78
27,98
81,-121
-30,42
-3,55
-61,-17
-73,-81
21,67
79,-86
-17,-26
0,97
45,101
66,-2
4,-38
36,-40
-98,71
-74,105
-4,103
33,-31
93,64
-83,-14
51,49
13,63
110,-89
23,42
112,-91
96,44
-33,42
-14,-121
-70,-50
-2,-96
83,22
-85,29
105,74
90,54
-106,112
112,-5
116,11
113,-8
-45,48
-76,-84
-40,-53
71,17
93,-25
116,-99
-66,89
81,-6
65,-30
-39,-72
-5,19
118,-7
-106,1
44,2
-26,-45
-27,-99
124,-47
5,-110
40,-92
-96,-62
32,-90
-100,98
-118,-98
14,110
-85,87
73,-10
-92,-78
72,-63
-21,81
-47,-20
-27,-52
102,97
42,94
79,81
93,-116
102,47
112,85
38,-60
-30,-109
111,26
-71,-118
67,9
102,-70
-3,44
-36,-122
-71,88
-69,-72
-63,67
4,-67
-82,-109
39,-18
-88,23
-21,120
68,46
-60,-25
-64,-113
69,35
4,-103
113,-46
-5,27
-42,-25
62,110
29,118
31,-4
28,117
51,-109
29,-78
62,-127
40,95
117,92
1,-122
-86,-125
-22,-44
-23,77
-93,8
-50,117
44,-100
-102,82
104,48
96,79
-98,71
48,-15
-12,65
87,104
-78,-91
43,82
10,-48
-3,-58
-50,83
113,-67
-108,-73
-41,76
4,-49
127,-31
-86,-122
-83,24
-87,6
-57,-122
59,-29
42,-39
-86,-97
-120,6
109,98
62,120
26,59
-36,8
31,127
-24,-39
38,-34
15,-124
-77,-125
-106,-74
58,67
5,74
4,-40
-120,-112
-9,-77
-0,21
-64,108
86,-33
110,-64
124,-93
40,97
-65,-5
-2,-40
34,-45
-113,54
-105,-28
-78,-43
-66,2
69,-119
-127,72
-114,53
80,71
-93,-62
-46,-49
-75,81
-82,-92
-80,50
116,112
15,-26
70,-31
88,-113
-6,-94
-121,-101
-44,65
-74,93
93,126
-33,-102
-45,-83
12,-4
-74,111
-101,2
-58,-72
-28,-114
52,38
-18,-25
24,-71
-48,-115
58,-9
-40,18
120,58
-22,119
-5,1
36,-32
69,65
-61,-18
-81,30
121,85
76,-101
-44,1
-42,80
-75,-30
46,-93
-77,58
-57,-102
35,66
-101,52
-107,96
62,88
-42,-44
30,-101
-6,49
63,-105
32,3
-51,-16
109,-55
-3,50
-99,18
80,1
103,-114
34,105
-41,-56
12,49
-106,-114
-38,-45
108,-122
88,-99
-77,-72
79,108
-57,48
36,-34
14,125
17,-111
91,3
-101,77
95,58
58,25
-14,-98
-74,12
-88,99
58,-62
-51,-27
17,-62
14,-20
54,43
124,107
-4,-82
63,101
8,47
125,56
-96,-28
115,82
-93,31
-96,84
105,-105
114,-120
42,-124
15,78
-87,-102
50,-42
-22,-23
21,125
124,122
-123,-71
31,-33
-91,-78
77,-82
-106,30
-43,113
-62,-87
-108,88
-58,61
3,-29
-26,-61
-126,72
-94,-45
106,-31
-57,115
64,-15
122,-1
19,-112
-5,-48
-97,-94
13,-122
51,-93
53,-51
-66,-68
-2,37
14,-31
-15,62
43,-83
110,78
39,-123
-85,24
-66,-51
-29,-86
-46,-122
20,82
124,55
-59,69
20,121
-53,-49
106,-57
-98,98
-7,-22
76,-6
83,58
-32,-89
-53,-21
-32,-67
124,-83
-17,110
80,19
-111,-49
-18,-96
-122,50
-30,117
-22,-114
15,54
97,93
-3,61
67,119
43,112
78,-83
125,54
84,22
-74,-33
95,1
-93,84
-29,-71
-93,116
120,36
-107,19
69,-14
69,25
-47,-49
-23,94
13,-42
-17,-48
-97,66
67,-61
41,-94
91,20
110,-93
-8,8
82,11
-104,-59
-51,22
-107,-67
-38,-56
79,17
51,-13
121,88
108,-118
-103,-77
-93,-122
-112,16
29,-113
84,-42
24,-11
-36,95
120,48
-60,-68
120,-3
13,40
-14,-75
101,122
1,107
106,-98
110,111
-98,-22
60,-67
41,-120
68,28
-94,106
122,37
44,32
96,-71
-113,13
-2,-8
-3,22
21,7
105,62
64,30
98,19
-83,-44
-108,20
-59,-115
-73,-89
-44,12
41,93
-5,-84
-73,-16
84,-75
-71,51
57,-63
41,-106
-70,-103
61,124
100,123
56,98
-23,66
55,-97
112,104
111,-16
17,83
-118,-104
-112,-52
-79,-40
-31,-61
17,67
43,4
103,-56
71,-8
98,50
39,-31
-95,46
-127,-22
-83,-125
34,113
81,84
-13,94
78,92
-120,5
-118,39
-30,-96
-49,54
-46,72
-68,-3
98,99
-3,-88
-117,66
54,-78
36,49
115,118
41,-109
-55,103
71,-105
-108,2
-53,-37
-43,-68
-75,69
22,16
15,-53
-126,-104
48,6
-52,-40
-0,66
-25,-107
32,10
39,47
-111,66
32,-19
-3,-64
-124,-78
-126,-46
-3,-26
76,-42
52,-62
-68,22
-24,38
52,-7
-52,-51
97,31
-111,99
31,95
25,84
74,73
25,8
88,-124
-87,-27
115,96
42,-122
96,-99
-97,-78
65,36
-2,-6
-69,-70
3,7
-90,46
-106,62
0,81
119,107
-93,91
119,6
76,-82
122,12
106,100
7,13
120,-47
-60,17
2,-2
-3,-70
-1,126
-45,125
49,84
-57,69
-9,78
48,35
-76,-91
10,105
-29,-59
75,125
-86,-10
42,34
-46,41
-42,-113
-1,-116
29,-57
-52,-108
-115,34
76,-39
-76,16
-16,-126
-30,-108
10,64
-27,-114
-17,4
-86,-83
-71,67
-120,24
8,101
55,82
-126,43
-31,31
-70,124
109,20
-34,-3
97,41
-101,79
-121,-90
-120,-100
-86,122
37,83
73,57
-36,-81
-12,-109
-29,-105
101,74
112,-49
-71,41
71,75
-12,30
5,16
114,85
-84,-11
48,-81
-36,-124
-107,104
-52,41
64,-32
72,30
54,-86
-102,-91
-20,-93
105,117
-19,28
-96,-46
-58,-54
42,-101
85,52
-34,93
112,-124
-87,45
80,-84
51,18
37,65
18,-86
-127,-0
89,-109
64,-96
-99,40
99,-4
-36,-1
-89,-36
74,-89
9,51
-49,-124
-22,-84
59,-85
-31,108
-43,53
-85,-86
-31,-45
23,48
-40,-12
-58,-121
-63,-41
91,72
8,-22
39,62
-60,-18
100,47
119,103
-16,70
96,-10
90,-15
-85,-126
-122,91
-25,-18
-40,54
64,-36
-94,71
117,27
-75,11
5,30
50,-92
69,46
42,-4
-53,60
118,-32
-35,-1
-81,57
24,124
-3,84
-64,126
112,120
-4,28
105,-64
-93,117
-49,116
-21,41
-24,-23
118,-103
-80,-100
65,117
114,108
17,89
-107,-123
-111,-4
33,16
-76,54
64,-48
-44,36
-10,-20
-10,34
-42,-66
49,67
32,-5
-97,-40
-113,-93
-17,34
110,-11
-100,-118
-122,3
46,-126
60,-123
-65,24
97,54
24,-68
22,68
-22,-65
-107,43
58,-90
90,7
-40,-74
95,2
82,1
-78,7
41,80
-105,71
36,26
16,110
104,39
83,-104
-36,-108
67,75
59,-19
-107,-67
2,64
-50,16
25,41
1,-91
-84,31
79,11
39,110
9,-127
99,-106
-113,38
-53,-11
18,-38
0,-1
58,-65
-7,-50
109,-106
116,102
43,17
3,-94
77,-0
-70,-4
98,-18
55,-26
83,-13
-99,64
16,-13
95,-127
81,-63
-109,-3
12,32
124,-56
73,-43
-67,-98
-28,68
-95,-7
-100,27
-43,13
62,48
-22,5
91,-90
23,-31
45,-75
9,-119
-104,-70
-28,-65
-13,-81
-112,83
55,26
-51,53
126,8
-106,-31
-123,-2
-76,-43
78,36
-8,108
-48,36
-54,31
122,59
66,21
-94,98
32,37
-11,-60
45,-98
53,107
-83,-119
1,-37
8,16
9,-8
-21,6
14,-11
45,58
3,43
16,125
-103,119
-8,-11
-84,-108
56,97
122,-74
106,118
-24,108
63,-28
-16,-119
88,39
-14,74
55,116
40,14
-110,39
29,-70
-67,0
8,32
-81,-39
123,21
49,-88
-53,-107
43,22
19,-35
81,-73
-63,-109
-68,-6
-59,57
-73,-64
120,-79
113,-114
100,-16
-118,-69
-51,-15
-40,62
-73,-72
123,29
-49,-43
52,-99
-12,81
112,-109
-31,32
99,70
-65,-124
-103,-63
-73,121
-9,44
79,-50
36,18
15,-63
46,-113
-44,-79
-12,-28
42,107
-45,-75
-33,-112
49,-34
-28,86
-18,124
-71,-76
64,56
70,123
-16,120
-109,-105
42,-108
-17,-7
109,43
63,-98
-36,-120
-31,-81
-88,86
42,-83
-82,-43
97,-26
-124,43
-112,-18
69,24
-115,-78
96,-32
68,-27
-102,3
-14,81
20,-105
27,-75
-75,66
-88,96
2,98
-4,113
-96,77
-51,96
-92,-90
-114,119
-29,-19
61,-86
40,-89
116,13
1,-79
35,-51
-39,58
-64,117
115,33
-85,-74
7,-93
126,-118
104,-38
39,-80
-94,-120
57,42
34,-2
76,85
63,-112
-118,-41
1,-23
-32,-47
100,16
-81,-12
-98,64
-25,49
46,55
64,-4
55,-8
59,0
-47,-30
43,104
-98,37
114,88
-6,36
24,-88
26,-98
-26,-47
-105,-42
-61,58
-60,64
1,-12
-73,61
-37,81
-78,117
2,33
48,-115
-12,-100
118,68
67,-48
-124,101
102,83
4,-77
32,96
56,-64
-121,79
43,109
66,-84
-95,-31
47,38
53,-6
57,-100
84,49
25,-55
121,40
103,85
-112,28
64,-110
1,17
-81,115
-122,-41
120,82
-111,-107
47,16
105,114
59,0
86,-39
76,1
-100,8
55,109
121,-65
-104,39
84,21
-56,-65
-115,-80
11,-115
75,7
10,40
-74,-43
-51,-84
24,-85
45,-115
25,-69
-47,20
97,-24
119,-86
107,-33
-38,26
-95,118
-66,125
-4,-109
106,-68
-56,-57
34,79
23,121
-17,-127
84,-7
-97,-6
-8,-94
-44,-34
-77,-4
78,77
87,46
63,-122
74,-93
110,35
76,-22
57,-108
33,93
-120,-37
-28,93
-86,-43
-52,50
43,37
97,16
-109,108
-93,23
14,-22
101,5
-124,96
-2,-10
-11,-16
90,24
37,-108
-49,-118
-112,-52
-96,65
112,68
94,-104
-20,-49
-118,-75
71,-124
-45,37
33,52
53,71
99,88
-17,44
118,47
12,80
47,-126
3,97
-112,-13
-45,81
-41,83
18,95
-71,-57
4,-104
100,-126
-71,110
-14,59
-3,82
79,-91
126,51
-21,50
-113,-32
100,18
103,-33
-95,30
-73,50
10,-33
2,-31
13,-38
-122,68
65,-99
-15,42
-38,103
98,75
117,-74
20,16
3,25
-47,10
-45,-41
-109,-89
-17,-60
24,43
-39,11
-1,-47
-23,88
-56,-28
87,-72
-114,-105
59,-96
114,-58
-45,84
93,41
-46,112
-65,114
-67,-17
-37,4
-80,-112
16,94
87,-45
-13,-1
4,26
56,24
56,-50
-113,55
-25,71
99,124
13,-4
-26,8
123,46
71,-106
115,-100
27,-19
-65,-47
18,91
55,5
14,26
-28,-75
52,66
71,-62
-45,48
114,34
-121,10
-43,60
-51,107
54,101
-22,51
105,59
35,56
-15,42
-12,-45
96,4
-31,-16
53,-111
-87,64
106,-107
-90,-86
-43,80
-41,87
106,-68
-65,-94
68,-105
-96,-75
38,-47
-33,-121
117,68
-31,-58
22,-52
-19,-56
-120,14
-59,-4
-38,63
84,116
-31,-97
109,75
9,-117
55,122
-22,2
-3,-85
15,-114
8,-59
0,-113
-115,74
87,-78
78,-24
-114,-102
100,76
64,-38
106,104
-116,-77
3,14
24,-86
-118,-73
-103,40
120,117
-47,63
20,123
-86,28
56,21
-121,74
-40,-31
-4,73
123,-52
8,13
35,106
-38,34
123,-98
-94,-84
-57,-84
58,75
-11,-59
88,-108
124,85
95,-95
-24,83
-48,22
23,-0
77,-101
28,-100
93,-4
114,94
-45,-103
119,49
5,-94
59,52
37,-10
47,3
-33,97
53,-117
13,91
-12,-29
52,-93
56,42
-79,-57
99,-21
-66,-19
-87,78
-117,54
28,-95
-19,67
98,6
15,62
-35,-38
-32,126
9,6
-111,71
26,-120
-99,-65
-80,55
2,-16
1,-2
-23,-80
34,-65
66,-109
36,107
62,-56
-34,125
-26,103
18,42
-104,28
84,19
-111,-66
23,-48
13,-15
104,-8
-72,10
-52,96
92,-11
103,39
-108,126
93,-106
107,-23
101,20
43,71
-30,-47
-71,-45
-32,-80
21,-91
-65,-82
111,-67
-20,-63
38,53
-115,9
-39,77
-52,-17
-49,-36
-100,-73
91,99
-120,-116
-94,-45
76,-90
-21,26
116,108
7,-24
124,120
116,-21
19,116
-45,-12
106,-107
85,56
-58,-77
104,60
70,25
-21,-94
82,-104
-29,44
8,-18
-116,-62
125,-27
-6,-48
109,-41
46,5
-11,-69
-104,126
122,-112
-53,-37
-46,-55
24,-16
104,-38
-35,83
-57,0
0,-40
11,100
126,-2
53,119
68,54
53,97
56,22
54,-21
90,34
-52,-19
87,-51
121,68
41,84
-23,81
-83,-57
-12,78
103,-14
5,-19
90,60
-44,120
92,54
5,-3
105,93
-56,-73
108,54
92,-40
-47,-88
-95,51
43,108
72,71
-29,102
-29,-37
89,-118
-13,91
83,-41
85,61
100,-11
64,-89
44,70
-96,-47
-120,-99
29,123
59,-45
115,123
32,-80
-8,-51
-4,120
93,100
81,41
28,39
17,-37
2,50
93,5
44,-63
-54,-38
103,-81
-112,48
7,-79
2,94
-3,-37
89,58
97,87
110,92
-89,116
-119,95
-77,-24
35,-69
64,-7
-49,-13
-19,-5
32,-82
31,-30
22,-34
-49,-19
-44,-67
113,33
93,-107
34,94
14,-56
-33,-1
8,-98
50,42
60,18
36,-91
69,-107
-70,1
-17,7
-56,64
83,61
17,-82
71,-51
-25,-53
47,72
84,-66
79,12
87,-72
-39,42
111,69
-109,115
-78,74
13,-38
-7,37
-108,-111
-120,-102
-114,47
-27,106
120,-25
-36,-81
8,-110
65,-109
-35,103
-72,-19
-123,-21
44,10
-80,80
9,-2
-60,-26
-44,-40
121,101
-76,-58
77,52
-11,-10
18,28
-80,105
-97,39
-61,39
30,115
-1,126
124,39
-91,52
-37,-71
7,-79
47,-55
4,37
-104,29
117,94
-14,-56
-44,-68
-118,-61
3,19
78,111
111,111
-4,-88
-8,-87
87,-66
-96,76
-89,2
42,121
81,-103
80,-44
95,126
-23,-1
-97,-10
-120,-11
-91,123
45,-41
87,46
27,-33
-84,73
17,-114
88,-99
-29,63
29,-45
3,-3
-20,-106
-102,-25
70,-83
-61,-45
-113,-29
-35,69
-75,-16
47,49
-96,125
-1,-100
39,-3
8,79
116,-109
54,33
89,98
-9,85
84,-38
13,-85
-35,10
45,65
67,-56
-10,80
30,63
-77,-11
45,0
-77,-86
17,119
115,-103
117,106
71,-99
69,68
-0,-3
-99,114
106,-20
90,-74
-78,39
-31,81
-76,87
34,-57
-99,-117
120,-13
113,120
37,55
-18,-2
85,11
-90,-54
-85,-85
105,40
-5,2
-26,115
5,33
106,97
42,88
-102,-37
109,65
-70,-19
83,99
108,-70
79,19
57,-92
-91,-101
57,-15
69,46
47,-23
113,-45
55,121
-65,43
-80,-63
-61,43
-107,-75
-119,-16
-4,88
-24,-125
-8,24
32,111
-53,-54
-100,84
8,-92
105,75
28,-86
97,-118
-45,-62
-70,66
58,106
-38,-51
-32,-122
-53,47
-42,121
85,-63
109,-32
41,66
76,-29
-53,-35
122,74
110,66
-63,-109
51,-53
-69,88
51,-121
-32,64
67,37
20,32
-39,-74
38,69
74,-42
-73,125
118,-81
-80,16
48,-95
96,19
117,48
-13,-93
41,5
-82,25
18,-90
95,106
-79,32
5,63
-22,70
-28,-12
-10,-112
87,-44
-100,-120
21,16
-21,-49
-54,-14
90,3
-45,98
-115,-99
60,52
-120,-83
-125,-56
-19,55
-98,-85
-99,49
25,-72
-33,11
-77,126
11,-58
-24,121
98,55
-44,67
-33,-40
-15,-25
-99,91
8,-101
-92,-21
38,74
116,5
42,-88
75,-86
-19,-46
-90,-40
-4,-23
84,-29
-49,4
102,110
9,-119
-110,11
-83,2
-110,-27
82,-125
-55,122
77,101
-95,58
-30,-22
-74,-115
-80,90
60,77
66,5
121,-72
46,115
82,-92
-86,37
-109,-24
-6,-121
-34,12
39,-53
71,112
31,66
-116,-121
14,-87
82,21
6,22
121,70
8,-66
112,6
69,14
124,-41
11,98
49,-79
-7,23
-62,-93
-82,58
99,-61
52,25
-105,-115
41,-100
104,-78
59,12
-62,10
-86,-2
-63,-89
42,-45
-6,-117
-3,-109
-54,-118
42,16
3,8
32,22
-6,-64
-42,64
100,70
-35,12
11,86
-80,-73
118,-19
91,-96
-73,49
4,99
-114,-88
-22,-14
-42,125
-39,15
-115,6
-68,71
-73,98
-75,-99
51,35
-81,-42
-43,-72
-62,-126
5,-125
18,4
-66,-38
-88,-61
90,83
-58,-58
9,68
36,-104
93,52
120,90
18,-22
67,123
53,17
118,-27
33,47
12,-76
16,-81
-76,79
44,49
-80,-106
36,41
-16,3
44,-84
86,-114
74,-26
68,-109
12,22
-124,-106
79,49
80,-99
38,-107
-113,113
-14,-4
-51,-120
-17,32
126,-64
116,-29
32,-51
-37,-91
111,-94
-92,-110
-58,77
-59,-11
43,26
-109,-42
-85,-72
6,16
-74,95
42,-10
115,83
-22,29
-115,53
-9,-96
78,-51
118,46
-95,64
-23,12
28,57
-84,-9
46,-116
-0,-114
-19,41
124,92
-15,-2
73,-19
12,74
91,-28
103,-6
73,-85
97,14
-102,-114
-70,46
38,112
-7,41
51,-98
-89,-88
-76,-52
-31,108
-43,78
-39,19
29,16
2,13
-62,112
125,40
9,-45
-48,-118
-24,120
73,-9
-122,23
-97,56
-54,-124
102,84
2,32
104,126
-58,-113
85,-45
31,123
22,71
31,56
-36,60
-6,-100
-47,95
-110,93
-65,-111
27,70
-17,-101
-16,69
-103,71
-112,-119
95,-25
-85,-77
-91,25
39,40
-105,0
70,-62
6,-68
-65,-64
-94,-19
-96,-51
-115,-107
74,-77
-107,-82
-10,-106
90,36
39,-69
77,114
123,-89
53,-25
-32,-23
52,24
77,-19
-105,102
-109,-125
69,45
93,111
-37,34
47,19
27,2
-77,-30
38,94
-43,29
-19,51
79,116
53,-69
-51,58
-102,-76
-38,-15
92,-41
97,43
122,123
-17,43
-79,-91
-33,-10
-29,-121
-76,-34
84,-42
-37,108
-17,-46
-41,34
-89,58
-69,-74
31,-29
71,-97
-68,-94
-121,47
23,54
-88,-24
-93,-125
26,-39
56,19
60,8
98,-69
88,122
-57,-66
-2,-8
-33,34
67,126
77,86
22,-0
46,-77
-70,-117
-73,19
47,-68
99,-17
-63,-107
88,97
-95,-8
35,10
114,-98
73,79
28,-7
18,32
-126,19
26,10
-64,28
-49,-87
52,74
-1,-90
119,30
-114,-45
109,50
-59,28
113,-36
37,-87
-7,-62
73,-8
-125,-68
-90,-113
47,6
10,107
12,-11
-4,-8
-99,-28
17,123
-39,-112
82,73
-6,-30
122,27
-111,13
-71,9
18,-48
-52,99
-38,-78
1,-75
102,59
-2,-87
-113,71
-82,-119
-23,-20
38,-88
-3,2
111,-82
101,-25
41,111
84,-53
92,-90
-37,105
-26,108
-111,-82
19,-117
60,-29
104,66
-0,2
-40,-0
-62,41
91,-87
15,53
119,17
109,85
-22,75
-108,-121
120,-13
-32,-52
-100,-116
-64,78
98,45
49,-7
-66,-71
95,-51
58,9
57,-62
40,-63
52,64
-126,-61
85,-124
31,-11
-52,-70
15,91
-99,36
-71,-92
9,74
25,18
98,-96
-89,21
126,-55
-70,109
116,-33
-85,-119
42,104
-42,-85
3,-20
-10,-38
41,2
-95,-120
11,-71
-93,48
-21,47
33,2
3,-121
110,53
29,-102
126,-71
117,9
33,30
-65,-17
-17,11
-21,104
104,-108
-95,-82
123,70
-70,34
57,-91
91,32
-53,-103
117,70
-28,74
28,-56
71,19
-48,108
120,-40
80,17
115,62
-20,80
-33,103
39,98
97,75
80,118
25,118
0,-53
-21,97
-3,-91
107,73
8,-111
73,-127
-103,-49
-101,-67
-58,-9
114,-58
121,-111
56,84
42,100
93,-105
-17,70
-61,77
-19,113
90,-84
76,104
100,100
-92,53
70,-12
-49,-127
-76,-115
-20,-73
-114,-6
-55,-115
-104,50
-116,77
-49,-8
84,-26
-124,24
90,28
-40,-91
-36,68
-27,74
43,-117
-92,64
-27,-29
-46,-21
83,-34
-100,-46
111,-13
-22,-125
71,-26
-17,4
-79,83
-107,-64
104,-125
-35,-56
96,-115
6,-109
-20,-104
99,30
-30,45
-34,-49
-71,107
98,-124
-26,-82
-91,76
80,89
-10,79
-61,83
52,123
-15,-48
-120,-69
-45,-2
-18,52
-58,-19
-86,-91
74,8
12,106
-48,-99
100,-69
-34,105
-43,-120
29,50
-77,-84
-44,21
-82,92
-11,84
76,-31
-16,31
-106,-52
21,-5
14,4
-118,-87
-85,-3
107,87
-30,42
5,-27
-46,-93
8,-25
46,-73
-43,-46
-75,85
42,11
113,-86
-93,-93
-49,65
62,34
25,51
-114,120
29,-22
-64,-67
-37,-86
-121,-92
21,-95
-105,26
43,118
18,-82
107,-112
-58,51
79,-98
-93,-60
-100,-123
76,-106
-49,-29
-106,98
121,110
-68,-80
-81,1
87,-93
-65,-41
-104,21
124,-73
-11,-35
16,79
-38,-118
-113,121
-124,82
109,-50
-15,19
51,-2
112,-25
-123,-126
-61,-45
-6,-35
17,53
66,112
-63,-64
-24,21
-107,67
-76,118
99,61
40,-126
34,-57
-123,-97
-80,-93
-121,-30
75,56
-50,19
-3,105
-2,43
-112,-16
54,124
-127,-68
55,-69
-10,-21
52,-77
73,-92
-125,-62
-63,-54
-103,-22
72,-75
-123,-41
85,1
-109,107
-79,108
-107,-18
64,-23
-90,126
-28,118
-10,81
-76,40
-45,-123
116,-29
-87,-27
55,-105
-67,126
79,-25
72,-18
62,103
62,119
-105,58
-50,4
-11,1
11,90
-19,-23
-70,18
-36,-63
-105,-115
-20,-28
-113,29
127,93
-79,14
-59,-64
-99,33
114,1
40,-93
96,-72
105,-79
-120,15
-11,66
-19,41
-3,54
104,11
102,15
33,-44
93,118
42,-98
-38,43
-70,97
-84,60
-126,111
-3,-9
-5,-56
-57,-5
68,98
65,62
-51,-41
-4,-111
-26,35
-31,111
2,69
68,101
-29,53
36,-101
-49,-44
-22,17
-96,-70
55,12
6,-83
-29,50
1,78
-109,-89
24,48
34,49
-40,-20
-69,-51
-34,-90
-118,-7
-81,-50
-97,33
49,-113
57,-123
-127,105
42,-49
114,-14
42,-27
-121,-66
-114,105
-20,53
-90,-94
-43,61
-56,87
119,-125
-59,100
-24,44
-59,97
71,15
53,64
65,-77
-67,116
-18,-122
-88,-105
-122,16
15,-120
-26,22
-82,95
72,102
-48,25
7,104
-48,61
96,48
-106,65
-6,74
-97,79
54,39
12,14
114,3
45,7
-57,-127
-9,-46
41,-31
31,97
-102,118
61,-62
90,103
45,-32
53,-26
-102,101
-29,111
-113,105
74,-81
-80,-90
-40,91
-107,-16
81,120
-86,87
71,-27
119,-63
-31,-13
77,-24
-89,100
97,-62
-1,-63
-87,51
46,-5
29,-100
27,-5
69,90
-58,-10
121,118
-12,-63
-18,118
-0,3
-112,101
-15,70
-67,83
-77,-19
3,42
35,79
-92,79
-60,-124
55,-101
0,92
-86,-114
-35,-125
-96,-81
56,-109
-58,53
45,-80
45,77
-61,3
-4,63
-4,13
-24,-125
94,-51
95,-95
-34,31
22,26
78,47
63,-111
-75,108
-80,36
-64,74
95,14
-17,-31
-52,89
-17,119
22,-107
55,43
-82,-17
99,31
-37,22
102,-90
19,59
-12,-31
-5,-44
60,-122
22,25
58,-42
-27,-65
98,91
117,59
20,-30
-45,-10
-116,-95
-26,28
58,30
27,9
56,113
-63,-1
-113,61
66,62
73,127
-106,-3
68,-25
71,-98
74,-113
80,-36
23,33
-0,11
20,-108
-95,113
74,-125
-59,35
71,110
93,3
78,69
-40,12
-72,-67
-100,-34
77,-25
3,68
-13,-74
22,-61
-48,104
-75,42
35,68
-4,-91
-101,5
-111,-68
56,-32
-65,111
51,25
12,-86
68,-12
58,-46
15,-38
-59,69
-39,47
67,-71
15,121
-98,-75
24,-16
-21,-9
-18,-110
-95,118
-41,84
-35,-59
26,105
44,42
-72,-85
-89,72
-96,-82
-62,-27
-118,-21
89,-73
58,11
-22,-36
-90,-110
12,-117
78,-62
-35,57
-7,88
-13,70
54,79
78,114
-71,-66
-51,-106
122,-71
52,121
-25,105
-31,33
-43,125
59,22
11,-27
13,-42
-92,45
47,45
-54,-33
107,-12
-96,49
65,-39
-14,-90
99,-35
89,73
38,113
120,-106
92,102
-7,77
103,61
-44,-55
35,49
111,-102
-24,122
98,101
30,88
-104,38
56,47
-95,-10
90,84
-114,30
-35,97
95,-111
4,40
22,118
51,-106
92,-86
-74,38
-29,-66
76,64
-1,-55
-102,-23
-27,-6
101,-123
-88,49
67,18
121,109
-87,-49
103,-119
-37,12
49,5
-109,73
-36,42
91,124
-13,49
-100,13
4,33
-20,119
72,-95
105,-46
45,-35
23,55
0,76
92,-65
-34,-62
22,120
-112,120
60,-98
-27,120
-72,80
-86,28
24,-55
-92,59
-124,-119
83,63
-80,112
-107,6
